Order ID,Product,Quantity Ordered,Price Each,Order Date,Street Address,City,State
236162,Lightning Charging Cable,2,14.95,2021-05-22 14:22:00,531 4th St,Seattle,WA
236166,Macbook Pro Laptop,1,1700.0,2021-05-23 14:26:00,703 Highland St,New York City,NY
236176,Apple Airpods Headphones,1,150.0,2021-05-26 09:04:00,864 Main St,Atlanta,GA
236181,Lightning Charging Cable,2,14.95,2021-05-09 17:57:00,414 River St,Atlanta,GA
236188,AAA Batteries (4-pack),8,2.99,2021-05-14 15:17:00,652 Jackson St,Atlanta,GA
236189,Apple Airpods Headphones,1,150.0,2021-05-28 10:00:00,937 6th St,Atlanta,GA
236192,LG Washing Machine,1,600.0,2021-05-01 20:36:00,830 14th St,San Francisco,CA
236208,Vareebadd Phone,1,400.0,2021-05-06 16:29:00,634 7th St,San Francisco,CA
236211,iPhone,1,700.0,2021-05-30 18:55:00,144 Washington St,Dallas,TX
236245,AAA Batteries (4-pack),2,2.99,2021-05-05 18:28:00,106 Hickory St,New York City,NY
236254,Bose SoundSport Headphones,1,99.99,2021-05-20 09:29:00,558 Hickory St,New York City,NY
236263,Wired Headphones,1,11.99,2021-05-26 11:32:00,689 Washington St,Los Angeles,CA
236282,Apple Airpods Headphones,1,150.0,2021-05-16 18:56:00,746 Forest St,San Francisco,CA
236283,AA Batteries (4-pack),1,3.84,2021-05-13 13:59:00,6 Madison St,Seattle,WA
236284,AAA Batteries (4-pack),4,2.99,2021-05-10 13:54:00,80 Sunset St,Boston,MA
236286,AAA Batteries (4-pack),2,2.99,2021-05-14 21:20:00,71 Chestnut St,Austin,TX
236311,Lightning Charging Cable,2,14.95,2021-05-04 08:52:00,512 1st St,New York City,NY
236314,AAA Batteries (4-pack),2,2.99,2021-05-10 08:24:00,354 10th St,Atlanta,GA
236328,Bose SoundSport Headphones,1,99.99,2021-05-02 23:09:00,25 12th St,Boston,MA
236332,27in 4K Gaming Monitor,1,389.99,2021-05-01 21:42:00,659 Main St,Los Angeles,CA
236336,34in Ultrawide Monitor,1,379.99,2021-05-19 19:50:00,261 Maple St,San Francisco,CA
236338,AAA Batteries (4-pack),4,2.99,2021-05-21 17:09:00,616 Sunset St,New York City,NY
236341,Wired Headphones,2,11.99,2021-05-20 14:19:00,233 Park St,San Francisco,CA
236345,iPhone,1,700.0,2021-05-26 16:30:00,501 10th St,Los Angeles,CA
236350,Bose SoundSport Headphones,1,99.99,2021-05-02 09:51:00,54 Lake St,New York City,NY
236354,34in Ultrawide Monitor,1,379.99,2021-05-23 12:09:00,317 10th St,Austin,TX
236355,20in Monitor,1,109.99,2021-05-04 20:22:00,945 10th St,Boston,MA
236358,USB-C Charging Cable,2,11.95,2021-05-01 20:57:00,398 Spruce St,San Francisco,CA
236359,27in FHD Monitor,1,149.99,2021-05-18 21:10:00,678 Madison St,New York City,NY
236366,Wired Headphones,1,11.99,2021-05-28 19:54:00,355 1st St,New York City,NY
236381,USB-C Charging Cable,1,11.95,2021-05-03 22:17:00,116 Main St,Portland,ME
236382,20in Monitor,1,109.99,2021-05-20 22:56:00,458 Main St,San Francisco,CA
236394,Apple Airpods Headphones,1,150.0,2021-05-09 09:20:00,53 4th St,Portland,OR
236401,AA Batteries (4-pack),4,3.84,2021-05-08 18:16:00,96 7th St,Austin,TX
236406,Wired Headphones,2,11.99,2021-05-02 09:47:00,877 11th St,Atlanta,GA
236407,ThinkPad Laptop,1,999.99,2021-05-21 15:02:00,185 Lake St,Los Angeles,CA
236408,AAA Batteries (4-pack),2,2.99,2021-05-02 09:32:00,821 River St,San Francisco,CA
236415,Apple Airpods Headphones,1,150.0,2021-05-06 07:53:00,610 Hickory St,Boston,MA
236416,ThinkPad Laptop,1,999.99,2021-05-26 08:23:00,439 Willow St,Portland,OR
236418,ThinkPad Laptop,1,999.99,2021-05-05 11:46:00,451 Jackson St,Los Angeles,CA
236430,USB-C Charging Cable,1,11.95,2021-05-08 19:36:00,129 Meadow St,Boston,MA
236431,AAA Batteries (4-pack),2,2.99,2021-05-11 11:44:00,85 Park St,Dallas,TX
236435,Macbook Pro Laptop,1,1700.0,2021-05-26 11:28:00,54 Cedar St,Los Angeles,CA
236439,Macbook Pro Laptop,1,1700.0,2021-05-07 16:39:00,3 Elm St,San Francisco,CA
236442,AA Batteries (4-pack),2,3.84,2021-05-19 13:47:00,915 Spruce St,Atlanta,GA
236453,27in 4K Gaming Monitor,1,389.99,2021-05-25 22:07:00,789 14th St,Portland,ME
236457,AA Batteries (4-pack),2,3.84,2021-05-12 13:39:00,837 Center St,Los Angeles,CA
236478,Lightning Charging Cable,2,14.95,2021-05-25 13:29:00,33 7th St,New York City,NY
236485,Lightning Charging Cable,1,14.95,2021-05-09 15:42:00,152 5th St,Austin,TX
236509,AA Batteries (4-pack),8,3.84,2021-05-30 17:47:00,195 12th St,Dallas,TX
236515,Wired Headphones,1,11.99,2021-05-31 12:44:00,651 Washington St,San Francisco,CA
236528,USB-C Charging Cable,1,11.95,2021-05-18 08:53:00,340 Johnson St,San Francisco,CA
236530,Lightning Charging Cable,2,14.95,2021-05-09 18:07:00,495 7th St,New York City,NY
236534,27in FHD Monitor,1,149.99,2021-05-27 21:22:00,359 Dogwood St,Los Angeles,CA
236538,27in FHD Monitor,1,149.99,2021-05-06 07:10:00,726 Washington St,Atlanta,GA
236545,USB-C Charging Cable,1,11.95,2021-05-16 10:10:00,731 Maple St,San Francisco,CA
236560,Apple Airpods Headphones,1,150.0,2021-05-31 12:01:00,623 Forest St,Portland,OR
236563,Macbook Pro Laptop,1,1700.0,2021-05-18 15:14:00,876 Main St,Boston,MA
236581,27in FHD Monitor,1,149.99,2021-05-04 20:23:00,753 Sunset St,New York City,NY
236584,AA Batteries (4-pack),2,3.84,2021-05-29 20:19:00,157 South St,New York City,NY
236605,Lightning Charging Cable,2,14.95,2021-05-26 20:17:00,161 Walnut St,San Francisco,CA
236614,iPhone,1,700.0,2021-05-10 16:06:00,538 Meadow St,Boston,MA
236618,AA Batteries (4-pack),8,3.84,2021-05-30 18:41:00,108 Pine St,Seattle,WA
236618,AAA Batteries (4-pack),4,2.99,2021-05-30 18:41:00,108 Pine St,Seattle,WA
236625,Apple Airpods Headphones,1,150.0,2021-05-21 23:30:00,957 4th St,New York City,NY
236629,Macbook Pro Laptop,1,1700.0,2021-05-01 22:01:00,502 Lakeview St,Los Angeles,CA
236646,Apple Airpods Headphones,1,150.0,2021-05-27 14:45:00,926 Sunset St,Austin,TX
236647,Bose SoundSport Headphones,1,99.99,2021-05-15 10:09:00,229 Willow St,Portland,OR
236648,Lightning Charging Cable,2,14.95,2021-05-06 09:51:00,225 Washington St,Dallas,TX
236651,Lightning Charging Cable,2,14.95,2021-05-12 16:52:00,500 Johnson St,San Francisco,CA
236654,AAA Batteries (4-pack),2,2.99,2021-05-11 09:26:00,957 Lincoln St,Atlanta,GA
236660,Lightning Charging Cable,2,14.95,2021-05-17 14:37:00,146 North St,Atlanta,GA
236673,34in Ultrawide Monitor,1,379.99,2021-05-14 18:51:00,320 5th St,San Francisco,CA
236677,USB-C Charging Cable,2,11.95,2021-05-28 16:56:00,682 Hickory St,Boston,MA
236678,Bose SoundSport Headphones,1,99.99,2021-05-18 07:01:00,816 Willow St,New York City,NY
236700,Lightning Charging Cable,1,14.95,2021-05-18 12:46:00,564 Lakeview St,Boston,MA
236704,AA Batteries (4-pack),4,3.84,2021-05-25 17:50:00,715 Spruce St,Atlanta,GA
236706,AA Batteries (4-pack),2,3.84,2021-05-01 13:49:00,88 Jefferson St,Portland,ME
236727,Bose SoundSport Headphones,1,99.99,2021-05-25 20:09:00,936 Lake St,Los Angeles,CA
236766,AAA Batteries (4-pack),2,2.99,2021-05-23 20:40:00,666 1st St,Austin,TX
236772,34in Ultrawide Monitor,1,379.99,2021-05-08 13:09:00,192 Willow St,New York City,NY
236776,27in FHD Monitor,1,149.99,2021-05-04 17:47:00,528 Pine St,Atlanta,GA
236781,USB-C Charging Cable,1,11.95,2021-05-29 17:31:00,558 11th St,Los Angeles,CA
236790,Wired Headphones,2,11.99,2021-05-17 18:05:00,170 Willow St,New York City,NY
236792,Wired Headphones,1,11.99,2021-05-29 04:24:00,310 8th St,San Francisco,CA
236797,Wired Headphones,1,11.99,2021-05-02 00:38:00,996 Cedar St,New York City,NY
236800,USB-C Charging Cable,2,11.95,2021-05-04 13:19:00,169 Walnut St,Seattle,WA
236802,AAA Batteries (4-pack),4,2.99,2021-05-06 12:38:00,30 14th St,Portland,OR
236803,AA Batteries (4-pack),1,3.84,2021-05-27 15:55:00,542 Dogwood St,San Francisco,CA
236813,AAA Batteries (4-pack),4,2.99,2021-05-13 17:54:00,557 Meadow St,New York City,NY
236815,27in FHD Monitor,1,149.99,2021-05-21 14:38:00,821 Main St,San Francisco,CA
236819,USB-C Charging Cable,1,11.95,2021-05-08 05:34:00,85 Elm St,San Francisco,CA
236828,USB-C Charging Cable,1,11.95,2021-05-12 12:50:00,598 Pine St,Los Angeles,CA
236838,USB-C Charging Cable,2,11.95,2021-05-31 14:11:00,150 Chestnut St,Boston,MA
236845,USB-C Charging Cable,1,11.95,2021-05-05 19:24:00,758 9th St,Los Angeles,CA
236845,AA Batteries (4-pack),4,3.84,2021-05-05 19:24:00,758 9th St,Los Angeles,CA
236868,USB-C Charging Cable,1,11.95,2021-05-10 18:56:00,634 13th St,Boston,MA
236871,USB-C Charging Cable,2,11.95,2021-05-08 19:20:00,113 Highland St,Seattle,WA
236873,Apple Airpods Headphones,1,150.0,2021-05-05 10:51:00,636 Adams St,New York City,NY
236883,USB-C Charging Cable,1,11.95,2021-05-11 09:41:00,11 Center St,Los Angeles,CA
236893,USB-C Charging Cable,1,11.95,2021-05-16 22:46:00,363 10th St,Los Angeles,CA
236900,Wired Headphones,2,11.99,2021-05-27 09:10:00,680 10th St,San Francisco,CA
236912,AA Batteries (4-pack),1,3.84,2021-05-26 18:34:00,735 River St,Boston,MA
236916,27in 4K Gaming Monitor,1,389.99,2021-05-27 17:11:00,320 Jackson St,Seattle,WA
236918,Flatscreen TV,1,300.0,2021-05-06 09:35:00,224 Walnut St,San Francisco,CA
236918,Google Phone,1,600.0,2021-05-06 09:35:00,224 Walnut St,San Francisco,CA
236920,27in 4K Gaming Monitor,1,389.99,2021-05-22 13:54:00,492 Chestnut St,Los Angeles,CA
236923,Bose SoundSport Headphones,1,99.99,2021-05-10 11:37:00,918 Chestnut St,Portland,OR
236931,USB-C Charging Cable,1,11.95,2021-05-02 14:11:00,984 South St,Dallas,TX
236934,Wired Headphones,1,11.99,2021-05-14 14:03:00,369 Main St,Los Angeles,CA
236950,Bose SoundSport Headphones,1,99.99,2021-05-26 22:50:00,101 Jefferson St,San Francisco,CA
236955,Apple Airpods Headphones,1,150.0,2021-05-07 11:08:00,193 Cherry St,Austin,TX
236965,AAA Batteries (4-pack),2,2.99,2021-05-11 17:13:00,899 Adams St,Seattle,WA
236969,iPhone,1,700.0,2021-05-26 23:20:00,268 Meadow St,Seattle,WA
236969,Lightning Charging Cable,1,14.95,2021-05-26 23:20:00,268 Meadow St,Seattle,WA
236979,Google Phone,1,600.0,2021-05-13 17:01:00,192 14th St,Austin,TX
236979,USB-C Charging Cable,1,11.95,2021-05-13 17:01:00,192 14th St,Austin,TX
236981,AAA Batteries (4-pack),1,2.99,2021-05-27 11:50:00,8 Chestnut St,Austin,TX
236995,Vareebadd Phone,1,400.0,2021-05-07 16:56:00,722 12th St,Dallas,TX
237008,AAA Batteries (4-pack),2,2.99,2021-05-03 05:49:00,730 Walnut St,San Francisco,CA
237009,27in 4K Gaming Monitor,1,389.99,2021-05-27 11:06:00,708 Washington St,San Francisco,CA
237016,USB-C Charging Cable,2,11.95,2021-05-11 09:24:00,672 Johnson St,Los Angeles,CA
237045,iPhone,1,700.0,2021-05-15 13:20:00,198 Hill St,New York City,NY
237047,Lightning Charging Cable,1,14.95,2021-05-05 18:04:00,904 9th St,Portland,OR
237051,Lightning Charging Cable,1,14.95,2021-05-25 23:04:00,162 Forest St,Boston,MA
237053,Macbook Pro Laptop,1,1700.0,2021-05-07 09:02:00,437 9th St,Dallas,TX
237055,AA Batteries (4-pack),4,3.84,2021-05-17 22:57:00,503 1st St,Dallas,TX
237059,Lightning Charging Cable,2,14.95,2021-05-22 18:55:00,448 Pine St,New York City,NY
237063,Wired Headphones,1,11.99,2021-05-09 21:10:00,137 14th St,San Francisco,CA
237078,AA Batteries (4-pack),1,3.84,2021-05-05 12:01:00,705 Willow St,Seattle,WA
237079,Lightning Charging Cable,2,14.95,2021-05-23 13:37:00,172 Spruce St,Seattle,WA
237090,AA Batteries (4-pack),2,3.84,2021-05-06 13:32:00,871 6th St,Boston,MA
237095,AAA Batteries (4-pack),1,2.99,2021-05-09 18:18:00,976 Jefferson St,San Francisco,CA
237098,27in 4K Gaming Monitor,1,389.99,2021-05-21 11:15:00,664 11th St,San Francisco,CA
237113,Wired Headphones,2,11.99,2021-05-05 16:49:00,407 7th St,Austin,TX
237120,Bose SoundSport Headphones,1,99.99,2021-05-24 19:47:00,530 Cedar St,San Francisco,CA
237126,Macbook Pro Laptop,1,1700.0,2021-05-13 00:55:00,27 9th St,Austin,TX
237128,AA Batteries (4-pack),4,3.84,2021-05-23 16:59:00,168 Church St,Seattle,WA
237132,27in FHD Monitor,1,149.99,2021-05-19 19:36:00,349 River St,Dallas,TX
237136,20in Monitor,1,109.99,2021-05-17 18:46:00,574 Spruce St,San Francisco,CA
237155,Apple Airpods Headphones,1,150.0,2021-05-28 12:29:00,40 Park St,San Francisco,CA
237157,Wired Headphones,2,11.99,2021-05-31 15:50:00,275 Cherry St,San Francisco,CA
237158,AA Batteries (4-pack),4,3.84,2021-05-26 13:57:00,745 7th St,Dallas,TX
237160,Lightning Charging Cable,1,14.95,2021-05-02 22:14:00,614 13th St,San Francisco,CA
237166,Wired Headphones,1,11.99,2021-05-12 07:58:00,71 13th St,Atlanta,GA
237172,Apple Airpods Headphones,1,150.0,2021-05-21 01:43:00,163 Dogwood St,Los Angeles,CA
237179,34in Ultrawide Monitor,1,379.99,2021-05-10 08:44:00,979 Church St,San Francisco,CA
237192,Wired Headphones,2,11.99,2021-05-02 18:14:00,456 9th St,Los Angeles,CA
237193,27in FHD Monitor,1,149.99,2021-05-02 17:48:00,704 Meadow St,Los Angeles,CA
237206,Wired Headphones,2,11.99,2021-05-07 20:31:00,454 Hickory St,San Francisco,CA
237207,Apple Airpods Headphones,1,150.0,2021-05-08 14:48:00,996 Hickory St,San Francisco,CA
237218,Lightning Charging Cable,1,14.95,2021-05-05 16:09:00,953 South St,San Francisco,CA
237220,Apple Airpods Headphones,1,150.0,2021-05-26 20:34:00,697 Pine St,Austin,TX
237222,Wired Headphones,1,11.99,2021-05-13 15:55:00,100 Cherry St,San Francisco,CA
237225,AA Batteries (4-pack),2,3.84,2021-05-10 14:08:00,110 Willow St,Portland,OR
237225,AAA Batteries (4-pack),2,2.99,2021-05-10 14:08:00,110 Willow St,Portland,OR
237237,27in 4K Gaming Monitor,1,389.99,2021-05-31 21:47:00,253 Sunset St,Atlanta,GA
237247,Apple Airpods Headphones,1,150.0,2021-05-14 16:02:00,594 South St,San Francisco,CA
237250,Wired Headphones,1,11.99,2021-05-05 13:07:00,88 South St,San Francisco,CA
237256,Lightning Charging Cable,1,14.95,2021-05-21 08:46:00,250 Sunset St,San Francisco,CA
237257,Wired Headphones,1,11.99,2021-05-12 19:16:00,118 9th St,New York City,NY
237262,iPhone,1,700.0,2021-05-31 19:32:00,101 River St,Dallas,TX
237263,Flatscreen TV,1,300.0,2021-05-23 12:47:00,846 13th St,Seattle,WA
237266,Macbook Pro Laptop,1,1700.0,2021-05-28 08:40:00,790 Dogwood St,Dallas,TX
237268,AAA Batteries (4-pack),2,2.99,2021-05-19 20:17:00,225 14th St,Boston,MA
237275,AAA Batteries (4-pack),2,2.99,2021-05-11 15:40:00,407 7th St,Los Angeles,CA
237301,Flatscreen TV,1,300.0,2021-05-16 13:26:00,882 14th St,San Francisco,CA
237311,Wired Headphones,1,11.99,2021-05-15 20:32:00,432 11th St,Seattle,WA
237313,USB-C Charging Cable,2,11.95,2021-05-03 19:28:00,788 Adams St,Los Angeles,CA
237324,Lightning Charging Cable,1,14.95,2021-05-23 16:49:00,918 Sunset St,San Francisco,CA
237334,AAA Batteries (4-pack),4,2.99,2021-05-07 15:46:00,855 Madison St,Boston,MA
237339,USB-C Charging Cable,2,11.95,2021-05-30 19:30:00,448 Elm St,San Francisco,CA
237341,20in Monitor,1,109.99,2021-05-14 21:30:00,176 Dogwood St,San Francisco,CA
237344,Vareebadd Phone,1,400.0,2021-05-20 19:42:00,521 Meadow St,Dallas,TX
237346,Flatscreen TV,1,300.0,2021-05-29 10:57:00,554 Jefferson St,San Francisco,CA
237351,Wired Headphones,1,11.99,2021-05-30 19:43:00,163 Hill St,Seattle,WA
237358,USB-C Charging Cable,2,11.95,2021-05-27 01:13:00,51 Walnut St,Portland,OR
237369,34in Ultrawide Monitor,1,379.99,2021-05-12 13:57:00,102 5th St,San Francisco,CA
237373,AAA Batteries (4-pack),2,2.99,2021-05-07 17:44:00,103 Washington St,New York City,NY
237376,AA Batteries (4-pack),2,3.84,2021-05-31 17:59:00,826 Lakeview St,New York City,NY
237382,27in 4K Gaming Monitor,1,389.99,2021-05-08 08:42:00,645 5th St,Boston,MA
237384,USB-C Charging Cable,2,11.95,2021-05-10 11:30:00,758 14th St,San Francisco,CA
237386,Apple Airpods Headphones,1,150.0,2021-05-01 13:41:00,916 River St,Los Angeles,CA
237389,Wired Headphones,4,11.99,2021-05-16 10:42:00,356 River St,Los Angeles,CA
237390,Lightning Charging Cable,1,14.95,2021-05-14 13:33:00,667 Lincoln St,San Francisco,CA
237394,Vareebadd Phone,1,400.0,2021-05-24 21:16:00,938 9th St,New York City,NY
237407,AA Batteries (4-pack),2,3.84,2021-05-03 22:32:00,816 Lincoln St,New York City,NY
237416,USB-C Charging Cable,1,11.95,2021-05-07 13:37:00,920 13th St,Atlanta,GA
237431,AA Batteries (4-pack),1,3.84,2021-05-13 12:25:00,993 2nd St,San Francisco,CA
237433,Macbook Pro Laptop,1,1700.0,2021-05-18 15:05:00,678 Spruce St,New York City,NY
237433,AAA Batteries (4-pack),4,2.99,2021-05-18 15:05:00,678 Spruce St,New York City,NY
237435,Wired Headphones,1,11.99,2021-05-11 08:49:00,289 Lake St,San Francisco,CA
237436,27in FHD Monitor,1,149.99,2021-05-18 18:05:00,427 Elm St,Los Angeles,CA
237439,Lightning Charging Cable,1,14.95,2021-05-14 21:42:00,768 Ridge St,Portland,OR
237442,USB-C Charging Cable,1,11.95,2021-05-09 17:49:00,737 Forest St,Los Angeles,CA
237450,AA Batteries (4-pack),1,3.84,2021-05-02 10:29:00,610 5th St,Dallas,TX
237462,AAA Batteries (4-pack),4,2.99,2021-05-11 17:31:00,94 Pine St,San Francisco,CA
237470,Flatscreen TV,1,300.0,2021-05-19 17:53:00,28 Wilson St,Boston,MA
237480,Apple Airpods Headphones,1,150.0,2021-05-09 13:00:00,176 Sunset St,Los Angeles,CA
237499,Lightning Charging Cable,2,14.95,2021-05-13 08:27:00,93 River St,San Francisco,CA
237509,Apple Airpods Headphones,1,150.0,2021-05-02 13:13:00,790 Pine St,Atlanta,GA
237513,AA Batteries (4-pack),4,3.84,2021-05-19 11:48:00,7 South St,San Francisco,CA
237519,Apple Airpods Headphones,1,150.0,2021-05-15 12:16:00,387 Wilson St,Atlanta,GA
237521,AAA Batteries (4-pack),4,2.99,2021-05-19 18:49:00,167 Lincoln St,New York City,NY
237531,Apple Airpods Headphones,1,150.0,2021-05-16 19:11:00,304 Jefferson St,New York City,NY
237534,Wired Headphones,1,11.99,2021-05-21 10:09:00,441 Sunset St,Los Angeles,CA
237575,Macbook Pro Laptop,1,1700.0,2021-05-16 22:05:00,350 Willow St,San Francisco,CA
237582,USB-C Charging Cable,2,11.95,2021-05-13 19:21:00,131 9th St,Atlanta,GA
237589,AA Batteries (4-pack),2,3.84,2021-05-26 16:55:00,700 Park St,Boston,MA
237595,34in Ultrawide Monitor,1,379.99,2021-05-24 12:29:00,315 West St,Dallas,TX
237600,USB-C Charging Cable,2,11.95,2021-05-06 21:46:00,537 Maple St,Austin,TX
237601,LG Washing Machine,1,600.0,2021-05-27 12:09:00,616 Dogwood St,San Francisco,CA
237615,Apple Airpods Headphones,1,150.0,2021-05-02 15:49:00,943 Hickory St,Los Angeles,CA
237632,Google Phone,1,600.0,2021-05-19 19:11:00,611 Johnson St,Boston,MA
237633,AAA Batteries (4-pack),2,2.99,2021-05-25 17:08:00,438 5th St,Dallas,TX
237636,Macbook Pro Laptop,1,1700.0,2021-05-24 22:34:00,768 12th St,San Francisco,CA
237643,AA Batteries (4-pack),1,3.84,2021-05-21 19:14:00,113 5th St,Los Angeles,CA
237644,Google Phone,1,600.0,2021-05-06 06:39:00,963 Willow St,Los Angeles,CA
237644,USB-C Charging Cable,1,11.95,2021-05-06 06:39:00,963 Willow St,Los Angeles,CA
237646,AAA Batteries (4-pack),4,2.99,2021-05-22 07:40:00,388 Adams St,New York City,NY
237651,USB-C Charging Cable,1,11.95,2021-05-09 21:16:00,495 Lincoln St,New York City,NY
237662,Lightning Charging Cable,1,14.95,2021-05-25 16:29:00,515 Main St,Portland,OR
237674,Lightning Charging Cable,1,14.95,2021-05-09 18:51:00,756 Meadow St,New York City,NY
237676,USB-C Charging Cable,2,11.95,2021-05-07 22:02:00,531 South St,Austin,TX
237680,USB-C Charging Cable,2,11.95,2021-05-20 17:23:00,92 7th St,Los Angeles,CA
237681,Lightning Charging Cable,1,14.95,2021-05-01 11:31:00,23 Hill St,Seattle,WA
237701,USB-C Charging Cable,2,11.95,2021-05-04 15:25:00,555 7th St,Los Angeles,CA
237703,Lightning Charging Cable,1,14.95,2021-05-21 09:35:00,389 Johnson St,Austin,TX
237711,Macbook Pro Laptop,1,1700.0,2021-05-13 08:45:00,39 14th St,Atlanta,GA
237713,Flatscreen TV,1,300.0,2021-05-29 19:19:00,67 Hill St,Portland,OR
237730,USB-C Charging Cable,1,11.95,2021-05-31 14:35:00,33 9th St,Los Angeles,CA
237750,Wired Headphones,2,11.99,2021-05-07 15:12:00,323 Sunset St,Los Angeles,CA
237753,Wired Headphones,3,11.99,2021-05-28 16:22:00,208 Lincoln St,San Francisco,CA
237771,AA Batteries (4-pack),1,3.84,2021-05-11 11:56:00,116 South St,San Francisco,CA
237776,Wired Headphones,1,11.99,2021-05-25 09:12:00,211 5th St,Boston,MA
237785,USB-C Charging Cable,2,11.95,2021-05-11 18:51:00,204 Center St,Portland,OR
237797,USB-C Charging Cable,2,11.95,2021-05-20 13:27:00,535 Cedar St,New York City,NY
237798,Wired Headphones,2,11.99,2021-05-24 19:49:00,606 11th St,San Francisco,CA
237801,Bose SoundSport Headphones,1,99.99,2021-05-24 11:15:00,612 11th St,Seattle,WA
237804,34in Ultrawide Monitor,1,379.99,2021-05-13 17:42:00,789 2nd St,San Francisco,CA
237817,USB-C Charging Cable,2,11.95,2021-05-14 12:06:00,602 Adams St,Boston,MA
237820,AAA Batteries (4-pack),1,2.99,2021-05-16 22:27:00,15 Spruce St,San Francisco,CA
237825,Lightning Charging Cable,1,14.95,2021-05-14 23:08:00,888 11th St,Austin,TX
237845,27in 4K Gaming Monitor,1,389.99,2021-05-31 23:06:00,994 Lakeview St,Seattle,WA
237847,27in FHD Monitor,1,149.99,2021-05-31 13:17:00,977 13th St,Seattle,WA
237852,Macbook Pro Laptop,1,1700.0,2021-05-30 14:06:00,134 10th St,Atlanta,GA
237856,AA Batteries (4-pack),4,3.84,2021-05-28 15:39:00,180 Cedar St,San Francisco,CA
237857,USB-C Charging Cable,2,11.95,2021-05-23 01:00:00,561 Walnut St,Boston,MA
237858,AA Batteries (4-pack),2,3.84,2021-05-17 20:02:00,562 Main St,Portland,OR
237858,34in Ultrawide Monitor,1,379.99,2021-05-17 20:02:00,562 Main St,Portland,OR
237866,AAA Batteries (4-pack),1,2.99,2021-05-27 19:00:00,538 Willow St,Austin,TX
237867,Flatscreen TV,1,300.0,2021-05-22 23:18:00,55 14th St,Austin,TX
237874,AA Batteries (4-pack),2,3.84,2021-05-04 10:23:00,520 Spruce St,New York City,NY
237878,Wired Headphones,1,11.99,2021-05-25 10:53:00,406 Center St,Atlanta,GA
237882,ThinkPad Laptop,1,999.99,2021-05-03 14:46:00,878 Adams St,San Francisco,CA
237885,Lightning Charging Cable,2,14.95,2021-05-04 21:44:00,312 4th St,Boston,MA
